taxonKey	canonicalName	kingdomKey	classKey	class	kingdom
2287615	Petricolaria pholadiformis	1	137	Bivalvia	Animalia
2296807	Cochlicella barbara	1	225	Gastropoda	Animalia
4562917	Cochlicella acuta	1	225	Gastropoda	Animalia
5192789	Crepidula fornicata	1	225	Gastropoda	Animalia
4564944	Xerosecta cespitum	1	225	Gastropoda	Animalia
7791733	Mya arenaria	1	137	Bivalvia	Animalia
2287072	Dreissena polymorpha	1	137	Bivalvia	Animalia
2294277	Theba pisana	1	225	Gastropoda	Animalia
2287076	Mytilopsis leucophaeata	1	137	Bivalvia	Animalia
5192470	Potamopyrgus antipodarum	1	225	Gastropoda	Animalia
5777912	Lithoglyphus naticoides	1	225	Gastropoda	Animalia
5189806	Physella acuta	1	225	Gastropoda	Animalia
2769766	Ruscus aculeatus	6	196	Liliopsida	Plantae
3728894	Phelipanche ramosa	6	220	Magnoliopsida	Plantae
5375547	Erucastrum gallicum	6	220	Magnoliopsida	Plantae
5371889	Oenanthe pimpinelloides	6	220	Magnoliopsida	Plantae
3172104	Veronica peregrina	6	220	Magnoliopsida	Plantae
8243150	Spirobassia hirsuta	6	220	Magnoliopsida	Plantae
1718308	Acheta domesticus	1	216	Insecta	Animalia
1713034	Gryllus bimaculatus	1	216	Insecta	Animalia
5384848	Silene gallica	6	220	Magnoliopsida	Plantae
3046812	Sisymbrium orientale	6	220	Magnoliopsida	Plantae
5374672	Barbarea verna	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	6	220	Magnoliopsida	Plantae
2975257	Vicia hybrida	6	220	Magnoliopsida	Plantae
3042439	Camelina rumelica	6	220	Magnoliopsida	Plantae
3089150	Xanthium spinosum	6	220	Magnoliopsida	Plantae
7298858	Valerianella coronata	6	220	Magnoliopsida	Plantae
5383969	Blitum virgatum	6	220	Magnoliopsida	Plantae
5384373	Amaranthus graecizans	6	220	Magnoliopsida	Plantae
5356973	Lotus maritimus	6	220	Magnoliopsida	Plantae
3050357	Bunias erucago	6	220	Magnoliopsida	Plantae
5371709	Adonis annua	6	220	Magnoliopsida	Plantae
2927530	Cuscuta epilinum	6	220	Magnoliopsida	Plantae
2888298	Moneses uniflora	6	220	Magnoliopsida	Plantae
3114643	Carduus acanthoides	6	220	Magnoliopsida	Plantae
2874024	Tuberaria guttata	6	220	Magnoliopsida	Plantae
6363496	Dianthus superbus	6	220	Magnoliopsida	Plantae
5359194	Trifolium squamosum	6	220	Magnoliopsida	Plantae
2705449	Eragrostis minor	6	196	Liliopsida	Plantae
5646136	Elatine alsinastrum	6	220	Magnoliopsida	Plantae
5350000	Securigera varia	6	220	Magnoliopsida	Plantae
2916662	Asperula arvensis	6	220	Magnoliopsida	Plantae
2784401	Traunsteinera globosa	6	196	Liliopsida	Plantae
2873991	Aristolochia clematitis	6	220	Magnoliopsida	Plantae
2865448	Elodea canadensis	6	196	Liliopsida	Plantae
5299536	Tulipa sylvestris	6	196	Liliopsida	Plantae
2703346	Anthoxanthum nitens	6	196	Liliopsida	Plantae
7267309	Silene baccifera	6	220	Magnoliopsida	Plantae
3042399	Camelina alyssum	6	220	Magnoliopsida	Plantae
5359395	Trifolium angustifolium	6	220	Magnoliopsida	Plantae
3040913	Conringia orientalis	6	220	Magnoliopsida	Plantae
3031774	Mespilus germanica	6	220	Magnoliopsida	Plantae
2925756	Lappula squarrosa	6	220	Magnoliopsida	Plantae
5376994	Lepidium graminifolium	6	220	Magnoliopsida	Plantae
6409706	Salvia verbenaca	6	220	Magnoliopsida	Plantae
5341754	Nicandra physalodes	6	220	Magnoliopsida	Plantae
2702793	Briza minor	6	196	Liliopsida	Plantae
2891390	Geranium phaeum	6	220	Magnoliopsida	Plantae
5403508	Crepis tectorum	6	220	Magnoliopsida	Plantae
3034523	Caucalis platycarpos	6	220	Magnoliopsida	Plantae
2927028	Salvia nemorosa	6	220	Magnoliopsida	Plantae
5341387	Hyssopus officinalis	6	220	Magnoliopsida	Plantae
5376692	Lepidium latifolium	6	220	Magnoliopsida	Plantae
2879098	Quercus ilex	6	220	Magnoliopsida	Plantae
3033227	Eranthis hyemalis	6	220	Magnoliopsida	Plantae
5341204	Pulmonaria officinalis	6	220	Magnoliopsida	Plantae
5377060	Lepidium didymum	6	220	Magnoliopsida	Plantae
3172118	Veronica longifolia	6	220	Magnoliopsida	Plantae
7706146	Crepis nicaeensis	6	220	Magnoliopsida	Plantae
9073641	Camelina sativa	6	220	Magnoliopsida	Plantae
2889378	Fagopyrum tataricum	6	220	Magnoliopsida	Plantae
3053522	Berteroa incana	6	220	Magnoliopsida	Plantae
2888513	Pseudofumaria lutea	6	220	Magnoliopsida	Plantae
3128228	Centaurea nigrescens	6	220	Magnoliopsida	Plantae
3085320	Vaccaria hispanica	6	220	Magnoliopsida	Plantae
3085360	Saponaria officinalis	6	220	Magnoliopsida	Plantae
7172720	Sedum dasyphyllum	6	220	Magnoliopsida	Plantae
3151558	Symphyotrichum novi-belgii	6	220	Magnoliopsida	Plantae
2965531	Medicago polymorpha	6	220	Magnoliopsida	Plantae
8246651	Adonis flammea	6	220	Magnoliopsida	Plantae
8427624	Oxalis corniculata	6	220	Magnoliopsida	Plantae
5670646	Urtica pilulifera	6	220	Magnoliopsida	Plantae
2890122	Geranium pyrenaicum	6	220	Magnoliopsida	Plantae
9419993	Erodium moschatum	6	220	Magnoliopsida	Plantae
2722051	Carex pendula	6	196	Liliopsida	Plantae
5358266	Ornithopus sativus	6	220	Magnoliopsida	Plantae
2890287	Geranium nodosum	6	220	Magnoliopsida	Plantae
5530881	Corydalis cava	6	220	Magnoliopsida	Plantae
5353705	Hippocrepis emerus	6	220	Magnoliopsida	Plantae
8911082	Amaranthus blitum	6	220	Magnoliopsida	Plantae
5341501	Melissa officinalis	6	220	Magnoliopsida	Plantae
1314773	Monomorium pharaonis	1	216	Insecta	Animalia
5289906	Rostraria cristata	6	196	Liliopsida	Plantae
3114229	Rudbeckia laciniata	6	220	Magnoliopsida	Plantae
2888740	Centranthus ruber	6	220	Magnoliopsida	Plantae
7313595	Asarum europaeum	6	220	Magnoliopsida	Plantae
9752149	Phasianus colchicus	1	212	Aves	Animalia
2469188	Podarcis muralis	1	358	Reptilia	Animalia
2702808	Echinochloa crus-galli	6	196	Liliopsida	Plantae
4129708	Lolium multiflorum	6	196	Liliopsida	Plantae
3146791	Erigeron canadensis	6	220	Magnoliopsida	Plantae
5289590	Vulpia myuros	6	196	Liliopsida	Plantae
5289684	Setaria viridis	6	196	Liliopsida	Plantae
5289756	Phalaris arundinacea	6	196	Liliopsida	Plantae
5376816	Lepidium perfoliatum	6	220	Magnoliopsida	Plantae
2706056	Hordeum vulgare	6	196	Liliopsida	Plantae
2705295	Avena strigosa	6	196	Liliopsida	Plantae
3003709	Rosa glauca	6	220	Magnoliopsida	Plantae
2705966	Secale cereale	6	196	Liliopsida	Plantae
3034653	Chaerophyllum bulbosum	6	220	Magnoliopsida	Plantae
2889229	Persicaria orientalis	6	220	Magnoliopsida	Plantae
5376846	Lepidium heterophyllum	6	220	Magnoliopsida	Plantae
5334430	Polygonum bellardii	6	220	Magnoliopsida	Plantae
2495414	Columba livia	1	212	Aves	Animalia
3066179	Euphorbia seguieriana	6	220	Magnoliopsida	Plantae
3042636	Brassica napus	6	220	Magnoliopsida	Plantae
5392243	Cichorium endivia	6	220	Magnoliopsida	Plantae
3152377	Malva verticillata	6	220	Magnoliopsida	Plantae
5371702	Nigella damascena	6	220	Magnoliopsida	Plantae
5350452	Phaseolus vulgaris	6	220	Magnoliopsida	Plantae
3110905	Scorzonera hispanica	6	220	Magnoliopsida	Plantae
3042845	Brassica oleracea	6	220	Magnoliopsida	Plantae
5389029	Solidago canadensis	6	220	Magnoliopsida	Plantae
2705162	Panicum capillare	6	196	Liliopsida	Plantae
2705144	Panicum dichotomiflorum	6	196	Liliopsida	Plantae
3189762	Plantago arenaria	6	220	Magnoliopsida	Plantae
5607452	Thymus citriodorus	6	220	Magnoliopsida	Plantae
2473421	Lagopus lagopus	1	212	Aves	Animalia
2876049	Corylus maxima	6	220	Magnoliopsida	Plantae
7339396	Saxifraga rotundifolia	6	220	Magnoliopsida	Plantae
4201607	Phedimus spurius	6	220	Magnoliopsida	Plantae
3169708	Vinca major	6	220	Magnoliopsida	Plantae
3132570	Galinsoga parviflora	6	220	Magnoliopsida	Plantae
2974793	Vicia sylvatica	6	220	Magnoliopsida	Plantae
5298765	Iris foetidissima	6	196	Liliopsida	Plantae
3083903	Chenopodium opulifolium	6	220	Magnoliopsida	Plantae
3027159	Spiraea douglasii	6	220	Magnoliopsida	Plantae
2703733	Bromus lanceolatus	6	196	Liliopsida	Plantae
2498107	Anas formosa	1	212	Aves	Animalia
5365888	Potentilla inclinata	6	220	Magnoliopsida	Plantae
3085438	Cerastium tomentosum	6	220	Magnoliopsida	Plantae
3042416	Camelina microcarpa	6	220	Magnoliopsida	Plantae
5289917	Polypogon monspeliensis	6	196	Liliopsida	Plantae
5341198	Anchusa azurea	6	220	Magnoliopsida	Plantae
2965232	Medicago carstiensis	6	220	Magnoliopsida	Plantae
2474051	Alectoris rufa	1	212	Aves	Animalia
5289744	Phalaris canariensis	6	196	Liliopsida	Plantae
5384396	Amaranthus deflexus	6	220	Magnoliopsida	Plantae
2436940	Oryctolagus cuniculus	1	359	Mammalia	Animalia
2498252	Alopochen aegyptiaca	1	212	Aves	Animalia
5232437	Branta canadensis	1	212	Aves	Animalia
3034681	Myrrhis odorata	6	220	Magnoliopsida	Plantae
5373368	Rapistrum rugosum	6	220	Magnoliopsida	Plantae
2227000	Orconectes limosus	1	229	Malacostraca	Animalia
5289972	Digitaria sanguinalis	6	196	Liliopsida	Plantae
4125308	Panicum schinzii	6	196	Liliopsida	Plantae
2855356	Galanthus nivalis	6	196	Liliopsida	Plantae
3188894	Oenothera glazioviana	6	220	Magnoliopsida	Plantae
2226990	Pacifastacus leniusculus	1	229	Malacostraca	Animalia
3046851	Sisymbrium irio	6	220	Magnoliopsida	Plantae
4989904	Harmonia axyridis	1	216	Insecta	Animalia
8946295	Pontastacus leptodactylus	1	229	Malacostraca	Animalia
5232452	Branta hutchinsii	1	212	Aves	Animalia
1326634	Hypoponera punctatissima	1	216	Insecta	Animalia
3047811	Myagrum perfoliatum	6	220	Magnoliopsida	Plantae
3083934	Chenopodium hircinum	6	220	Magnoliopsida	Plantae
3034558	Bupleurum subovatum	6	220	Magnoliopsida	Plantae
3083702	Atriplex tatarica	6	220	Magnoliopsida	Plantae
2965438	Medicago rigidula	6	220	Magnoliopsida	Plantae
5384773	Silene pendula	6	220	Magnoliopsida	Plantae
7678610	Raphanus sativus	6	220	Magnoliopsida	Plantae
5371870	Bifora radians	6	220	Magnoliopsida	Plantae
5384818	Silene dichotoma	6	220	Magnoliopsida	Plantae
2889038	Rumex dentatus	6	220	Magnoliopsida	Plantae
3048166	Erysimum repandum	6	220	Magnoliopsida	Plantae
2926686	Sideritis lanata	6	220	Magnoliopsida	Plantae
5384459	Gypsophila pilosa	6	220	Magnoliopsida	Plantae
5399550	Rhagadiolus stellatus	6	220	Magnoliopsida	Plantae
3046875	Sisymbrium loeselii	6	220	Magnoliopsida	Plantae
5374118	Isatis tinctoria	6	220	Magnoliopsida	Plantae
2650180	Botrychium simplex	6	7228684	Polypodiopsida	Plantae
5421116	Tribulus terrestris	6	220	Magnoliopsida	Plantae
5384307	Tetragonia tetragonioides	6	220	Magnoliopsida	Plantae
3048203	Erysimum cheiri	6	220	Magnoliopsida	Plantae
1316908	Linepithema humile	1	216	Insecta	Animalia
2971016	Melilotus indicus	6	220	Magnoliopsida	Plantae
2926048	Omphalodes verna	6	220	Magnoliopsida	Plantae
2715482	Cyperus eragrostis	6	196	Liliopsida	Plantae
6109534	Amaranthus retroflexus	6	220	Magnoliopsida	Plantae
5370380	Dasiphora fruticosa	6	220	Magnoliopsida	Plantae
2965221	Medicago laciniata	6	220	Magnoliopsida	Plantae
2703670	Bromus inermis	6	196	Liliopsida	Plantae
9151957	Medicago sativa	6	220	Magnoliopsida	Plantae
8002952	Ambrosia artemisiifolia	6	220	Magnoliopsida	Plantae
2177741	Hasarius adansoni	1	367	Arachnida	Animalia
2706444	Agrostis scabra	6	196	Liliopsida	Plantae
3045042	Alyssum simplex	6	220	Magnoliopsida	Plantae
3103791	Matricaria discoidea	6	220	Magnoliopsida	Plantae
3172077	Veronica persica	6	220	Magnoliopsida	Plantae
2928835	Lycium barbarum	6	220	Magnoliopsida	Plantae
5359175	Trifolium resupinatum	6	220	Magnoliopsida	Plantae
6447806	Axyris amaranthoides	6	220	Magnoliopsida	Plantae
2928751	Datura stramonium	6	220	Magnoliopsida	Plantae
7403263	Lactuca sativa	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	6	220	Magnoliopsida	Plantae
5391480	Calendula officinalis	6	220	Magnoliopsida	Plantae
2873861	Linum usitatissimum	6	220	Magnoliopsida	Plantae
2685484	Abies alba	6	194	Pinopsida	Plantae
3189815	Aesculus hippocastanum	6	220	Magnoliopsida	Plantae
8455382	Hypoponera schauinslandi	1	216	Insecta	Animalia
3033107	Helleborus niger	6	220	Magnoliopsida	Plantae
5371699	Hepatica nobilis	6	220	Magnoliopsida	Plantae
5352251	Robinia pseudoacacia	6	220	Magnoliopsida	Plantae
3118430	Tanacetum parthenium	6	220	Magnoliopsida	Plantae
2873769	Acorus calamus	6	196	Liliopsida	Plantae
4245384	Crepis setosa	6	220	Magnoliopsida	Plantae
3188924	Oenothera biennis	6	220	Magnoliopsida	Plantae
3034922	Foeniculum vulgare	6	220	Magnoliopsida	Plantae
2963817	Lupinus luteus	6	220	Magnoliopsida	Plantae
2650107	Azolla filiculoides	6	7228684	Polypodiopsida	Plantae
2686212	Larix decidua	6	194	Pinopsida	Plantae
8298495	Galinsoga quadriradiata	6	220	Magnoliopsida	Plantae
5371746	Anthriscus cerefolium	6	220	Magnoliopsida	Plantae
2494303	Serinus canaria	1	212	Aves	Animalia
7903057	Brassica rapa	6	220	Magnoliopsida	Plantae
3083761	Atriplex hortensis	6	220	Magnoliopsida	Plantae
5568361	Dysphania multifida	6	220	Magnoliopsida	Plantae
7523753	Symphoricarpos albus	6	220	Magnoliopsida	Plantae
5377064	Lepidium densiflorum	6	220	Magnoliopsida	Plantae
2889934	Tropaeolum majus	6	220	Magnoliopsida	Plantae
2930262	Solanum tuberosum	6	220	Magnoliopsida	Plantae
5359378	Trifolium incarnatum	6	220	Magnoliopsida	Plantae
2888993	Rumex bucephalophorus	6	220	Magnoliopsida	Plantae
2926108	Cerinthe major	6	220	Magnoliopsida	Plantae
2927303	Lavandula stoechas	6	220	Magnoliopsida	Plantae
4128347	Bromus intermedius	6	196	Liliopsida	Plantae
5679007	Vulpia ligustica	6	196	Liliopsida	Plantae
2702792	Briza maxima	6	196	Liliopsida	Plantae
2889373	Fagopyrum esculentum	6	220	Magnoliopsida	Plantae
2925895	Echium plantagineum	6	220	Magnoliopsida	Plantae
5289698	Setaria italica	6	196	Liliopsida	Plantae
7334368	Umbilicus rupestris	6	220	Magnoliopsida	Plantae
5333294	Castanea sativa	6	220	Magnoliopsida	Plantae
5392174	Bidens frondosa	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	6	220	Magnoliopsida	Plantae
3046736	Sisymbrium altissimum	6	220	Magnoliopsida	Plantae
5365305	Potentilla norvegica	6	220	Magnoliopsida	Plantae
2927004	Salvia officinalis	6	220	Magnoliopsida	Plantae
3033828	Consolida orientalis	6	220	Magnoliopsida	Plantae
7315072	Papaver atlanticum	6	220	Magnoliopsida	Plantae
9080185	Amaranthus hypochondriacus	6	220	Magnoliopsida	Plantae
5415053	Forsythia viridissima	6	220	Magnoliopsida	Plantae
3033757	Delphinium elatum	6	220	Magnoliopsida	Plantae
2439261	Rattus norvegicus	1	359	Mammalia	Animalia
5415039	Syringa vulgaris	6	220	Magnoliopsida	Plantae
3050364	Bunias orientalis	6	220	Magnoliopsida	Plantae
2889173	Reynoutria japonica	6	220	Magnoliopsida	Plantae
3083718	Atriplex halimus	6	220	Magnoliopsida	Plantae
3054368	Juglans regia	6	220	Magnoliopsida	Plantae
5285637	Pinus sylvestris	6	194	Pinopsida	Plantae
5361880	Cannabis sativa	6	220	Magnoliopsida	Plantae
5284884	Picea abies	6	194	Pinopsida	Plantae
5285565	Pinus pinaster	6	194	Pinopsida	Plantae
2115692	Balanus tintinnabulum	1	203	Maxillopoda	Animalia
3047620	Sinapis incana	6	220	Magnoliopsida	Plantae
3021850	Prunus serotina	6	220	Magnoliopsida	Plantae
3883897	Clinopodium menthifolium	6	220	Magnoliopsida	Plantae
7477038	Scrophularia scorodonia	6	220	Magnoliopsida	Plantae
9148577	Alnus incana	6	220	Magnoliopsida	Plantae
4264680	Myocastor coypus	1	359	Mammalia	Animalia
2225776	Eriocheir sinensis	1	229	Malacostraca	Animalia
1322674	Pheidole anastasii	1	216	Insecta	Animalia
5220136	Dama dama	1	359	Mammalia	Animalia
3083975	Corispermum pallasii	6	220	Magnoliopsida	Plantae
5365705	Potentilla intermedia	6	220	Magnoliopsida	Plantae
3046744	Sisymbrium volgense	6	220	Magnoliopsida	Plantae
5374922	Arabis caucasica	6	220	Magnoliopsida	Plantae
5219858	Ondatra zibethicus	1	359	Mammalia	Animalia
3084939	Alternanthera sessilis	6	220	Magnoliopsida	Plantae
3042291	Hesperis matronalis	6	220	Magnoliopsida	Plantae
7844167	Colutea arborescens	6	220	Magnoliopsida	Plantae
2704394	Cynosurus echinatus	6	196	Liliopsida	Plantae
9393876	Sporobolus townsendii	6	196	Liliopsida	Plantae
2974753	Vicia lutea	6	220	Magnoliopsida	Plantae
2498110	Anas sibilatrix	1	212	Aves	Animalia
2891782	Impatiens parviflora	6	220	Magnoliopsida	Plantae
5356517	Lathyrus latifolius	6	220	Magnoliopsida	Plantae
5384334	Amaranthus viridis	6	220	Magnoliopsida	Plantae
6109637	Cynodon dactylon	6	196	Liliopsida	Plantae
7905507	Amaranthus albus	6	220	Magnoliopsida	Plantae
5289686	Setaria verticillata	6	196	Liliopsida	Plantae
2926995	Salvia verticillata	6	220	Magnoliopsida	Plantae
3172001	Antirrhinum majus	6	220	Magnoliopsida	Plantae
5290052	Zea mays	6	196	Liliopsida	Plantae
2115717	Balanus improvisus	1	203	Maxillopoda	Animalia
2705185	Sorghum halepense	6	196	Liliopsida	Plantae
3039194	Parthenocissus quinquefolia	6	220	Magnoliopsida	Plantae
5373358	Lobularia maritima	6	220	Magnoliopsida	Plantae
5376648	Lepidium virginicum	6	220	Magnoliopsida	Plantae
8994150	Oenothera parviflora	6	220	Magnoliopsida	Plantae
2705090	Panicum miliaceum	6	196	Liliopsida	Plantae
2706052	Hordeum jubatum	6	196	Liliopsida	Plantae
3152372	Malva pusilla	6	220	Magnoliopsida	Plantae
2705972	Anthoxanthum aristatum	6	196	Liliopsida	Plantae
3098912	Cosmos bipinnatus	6	220	Magnoliopsida	Plantae
5289643	Apera interrupta	6	196	Liliopsida	Plantae
5227775	Phasianus versicolor	1	212	Aves	Animalia
2781103	Hemerocallis lilioasphodelus	6	196	Liliopsida	Plantae
3066965	Euphorbia lathyris	6	220	Magnoliopsida	Plantae
2840931	Goodyera repens	6	196	Liliopsida	Plantae
3169340	Lysimachia punctata	6	220	Magnoliopsida	Plantae
3122924	Pilosella aurantiaca	6	220	Magnoliopsida	Plantae
7346090	Erythranthe moschata	6	220	Magnoliopsida	Plantae
7322773	Oenothera deflexa	6	220	Magnoliopsida	Plantae
5384395	Amaranthus blitoides	6	220	Magnoliopsida	Plantae
2926130	Pentaglottis sempervirens	6	220	Magnoliopsida	Plantae
2975667	Galega officinalis	6	220	Magnoliopsida	Plantae
3041022	Armoracia rusticana	6	220	Magnoliopsida	Plantae
3110686	Ambrosia psilostachya	6	220	Magnoliopsida	Plantae
2703760	Bromus diandrus	6	196	Liliopsida	Plantae
3145214	Silybum marianum	6	220	Magnoliopsida	Plantae
3172100	Veronica filiformis	6	220	Magnoliopsida	Plantae
3024109	Amelanchier lamarckii	6	220	Magnoliopsida	Plantae
3173338	Buddleja davidii	6	220	Magnoliopsida	Plantae
5374614	Barbarea stricta	6	220	Magnoliopsida	Plantae
3171948	Verbascum phlomoides	6	220	Magnoliopsida	Plantae
3003979	Rosa rugosa	6	220	Magnoliopsida	Plantae
5415009	Linaria supina	6	220	Magnoliopsida	Plantae
5371808	Angelica archangelica	6	220	Magnoliopsida	Plantae
3114225	Rudbeckia hirta	6	220	Magnoliopsida	Plantae
3089154	Xanthium strumarium	6	220	Magnoliopsida	Plantae
5372647	Salix pentandra	6	220	Magnoliopsida	Plantae
3119175	Helianthus tuberosus	6	220	Magnoliopsida	Plantae
3042086	Pseudoturritis turrita	6	220	Magnoliopsida	Plantae
2985949	Sempervivum tectorum	6	220	Magnoliopsida	Plantae
3047621	Sinapis alba	6	220	Magnoliopsida	Plantae
3026819	Spiraea tomentosa	6	220	Magnoliopsida	Plantae
2889088	Reynoutria sachalinensis	6	220	Magnoliopsida	Plantae
9188840	Epilobium ciliatum	6	220	Magnoliopsida	Plantae
5568446	Dysphania ambrosioides	6	220	Magnoliopsida	Plantae
3034646	Anethum graveolens	6	220	Magnoliopsida	Plantae
2964355	Lupinus polyphyllus	6	220	Magnoliopsida	Plantae
3988701	Lythrum junceum	6	220	Magnoliopsida	Plantae
2926066	Symphytum asperum	6	220	Magnoliopsida	Plantae
5392083	Bidens connata	6	220	Magnoliopsida	Plantae
3148340	Inula helenium	6	220	Magnoliopsida	Plantae
3027791	Alchemilla micans	6	220	Magnoliopsida	Plantae
8584304	Guizotia abyssinica	6	220	Magnoliopsida	Plantae
5329212	Elodea nuttallii	6	196	Liliopsida	Plantae
2891770	Impatiens glandulifera	6	220	Magnoliopsida	Plantae
5373365	Rapistrum perenne	6	220	Magnoliopsida	Plantae
7694392	Cuscuta gronovii	6	220	Magnoliopsida	Plantae
2888773	Valerianella eriocarpa	6	220	Magnoliopsida	Plantae
5568428	Dysphania botrys	6	220	Magnoliopsida	Plantae
5366327	Potentilla montana	6	220	Magnoliopsida	Plantae
3022203	Prunus fruticans	6	220	Magnoliopsida	Plantae
2890502	Geranium endressii	6	220	Magnoliopsida	Plantae
3040233	Populus alba	6	220	Magnoliopsida	Plantae
5568339	Dysphania pumilio	6	220	Magnoliopsida	Plantae
2888990	Rumex salicifolius	6	220	Magnoliopsida	Plantae
3053406	Rorippa austriaca	6	220	Magnoliopsida	Plantae
2855860	Allium schoenoprasum	6	196	Liliopsida	Plantae
3039193	Parthenocissus vitacea	6	220	Magnoliopsida	Plantae
3123663	Pilosella caespitosa	6	220	Magnoliopsida	Plantae
5392683	Echinops exaltatus	6	220	Magnoliopsida	Plantae
3113745	Cirsium heterophyllum	6	220	Magnoliopsida	Plantae
7777960	Vaccinium macrocarpum	6	220	Magnoliopsida	Plantae
2928226	Phacelia tanacetifolia	6	220	Magnoliopsida	Plantae
5363627	Aronia melanocarpa	6	220	Magnoliopsida	Plantae
2988354	Physocarpus opulifolius	6	220	Magnoliopsida	Plantae
6063730	Senecio vernalis	6	220	Magnoliopsida	Plantae
3109086	Senecio inaequidens	6	220	Magnoliopsida	Plantae
6391417	Rumex thyrsiflorus	6	220	Magnoliopsida	Plantae
5330661	Arum italicum	6	196	Liliopsida	Plantae
5410480	Campanula rhomboidalis	6	220	Magnoliopsida	Plantae
9177060	Allium scorodoprasum	6	196	Liliopsida	Plantae
7315063	Pseudofumaria alba	6	220	Magnoliopsida	Plantae
5356345	Laburnum anagyroides	6	220	Magnoliopsida	Plantae
8392258	Erigeron annuus	6	220	Magnoliopsida	Plantae
5376565	Lepidium sativum	6	220	Magnoliopsida	Plantae
2892272	Rubia tinctorum	6	220	Magnoliopsida	Plantae
5362215	Cydonia oblonga	6	220	Magnoliopsida	Plantae
5389017	Solidago gigantea	6	220	Magnoliopsida	Plantae
2351271	Salvelinus fontinalis	1	204	Actinopterygii	Animalia
2882753	Gaultheria procumbens	6	220	Magnoliopsida	Plantae
3034182	Ammi majus	6	220	Magnoliopsida	Plantae
8288930	Pilosella piloselloides	6	220	Magnoliopsida	Plantae
2926110	Borago officinalis	6	220	Magnoliopsida	Plantae
7810918	Scrophularia vernalis	6	220	Magnoliopsida	Plantae
2340989	Ameiurus nebulosus	1	204	Actinopterygii	Animalia
2394486	Lepomis gibbosus	1	204	Actinopterygii	Animalia
3120024	Achillea nobilis	6	220	Magnoliopsida	Plantae
3033830	Consolida ajacis	6	220	Magnoliopsida	Plantae
2926055	Asperugo procumbens	6	220	Magnoliopsida	Plantae
3128962	Centaurea diffusa	6	220	Magnoliopsida	Plantae
7903764	Senecio sarracenicus	6	220	Magnoliopsida	Plantae
3190653	Ailanthus altissima	6	220	Magnoliopsida	Plantae
3034825	Heracleum mantegazzianum	6	220	Magnoliopsida	Plantae
7332516	Orobanche flava	6	220	Magnoliopsida	Plantae
2993761	Rubus spectabilis	6	220	Magnoliopsida	Plantae
2888446	Papaver hybridum	6	220	Magnoliopsida	Plantae
3034393	Eryngium planum	6	220	Magnoliopsida	Plantae
3128166	Centaurea aspera	6	220	Magnoliopsida	Plantae
5304257	Hyacinthoides hispanica	6	196	Liliopsida	Plantae
7323711	Amaranthus quitensis	6	220	Magnoliopsida	Plantae
2888380	Eschscholzia californica	6	220	Magnoliopsida	Plantae
8380575	Tamarix gallica	6	220	Magnoliopsida	Plantae
2703711	Bromus lepidus	6	196	Liliopsida	Plantae
3083745	Atriplex rosea	6	220	Magnoliopsida	Plantae
5289752	Phalaris minor	6	196	Liliopsida	Plantae
5372392	Vitis vinifera	6	220	Magnoliopsida	Plantae
5387817	Gaillardia grandiflora	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	6	220	Magnoliopsida	Plantae
3152861	Liriodendron tulipifera	6	220	Magnoliopsida	Plantae
8591421	Potentilla indica	6	220	Magnoliopsida	Plantae
2888323	Clethra alnifolia	6	220	Magnoliopsida	Plantae
2474162	Coturnix japonica	1	212	Aves	Animalia
5538108	Imperatoria ostruthium	6	220	Magnoliopsida	Plantae
5384383	Amaranthus thunbergii	6	220	Magnoliopsida	Plantae
3110588	Ambrosia trifida	6	220	Magnoliopsida	Plantae
3109117	Senecio squalidus	6	220	Magnoliopsida	Plantae
5411453	Campanula medium	6	220	Magnoliopsida	Plantae
3121226	Artemisia biennis	6	220	Magnoliopsida	Plantae
3084611	Mollugo verticillata	6	220	Magnoliopsida	Plantae
3637112	Scandix iberica	6	220	Magnoliopsida	Plantae
5786666	Hydrochoerus hydrochaeris	1	359	Mammalia	Animalia
2705622	Paspalum distichum	6	196	Liliopsida	Plantae
5568424	Dysphania carinata	6	220	Magnoliopsida	Plantae
3001978	Agrimonia repens	6	220	Magnoliopsida	Plantae
3033543	Clematis recta	6	220	Magnoliopsida	Plantae
2855968	Allium carinatum	6	196	Liliopsida	Plantae
5384364	Amaranthus hybridus	6	220	Magnoliopsida	Plantae
2986184	Ribes alpinum	6	220	Magnoliopsida	Plantae
7560711	Oxalis tetraphylla	6	220	Magnoliopsida	Plantae
3138327	Carthamus tinctorius	6	220	Magnoliopsida	Plantae
2975384	Vicia benghalensis	6	220	Magnoliopsida	Plantae
2437619	Dolichotis patagonum	1	359	Mammalia	Animalia
3189837	Acer saccharinum	6	220	Magnoliopsida	Plantae
4259350	Tilia tomentosa	6	220	Magnoliopsida	Plantae
2498388	Aix galericulata	1	212	Aves	Animalia
5289679	Setaria parviflora	6	196	Liliopsida	Plantae
6300805	Pilosella bauhinii	6	220	Magnoliopsida	Plantae
6109611	Amaranthus caudatus	6	220	Magnoliopsida	Plantae
4063372	Trachystemon orientalis	6	220	Magnoliopsida	Plantae
6443709	Tragopogon dubius	6	220	Magnoliopsida	Plantae
