scientificName,n_prot_areas,mean_coverage,speciesKey,kingdom,phylum,order,class,genus,family,species,rank,includes
Centaurea melitensis L.,1,,3128091,Plantae,Tracheophyta,Asterales,Magnoliopsida,Centaurea,Asteraceae,Centaurea melitensis,SPECIES,3128091: Centaurea melitensis L.
Centaurea nigrescens Willd.,1,,3128228,Plantae,Tracheophyta,Asterales,Magnoliopsida,Centaurea,Asteraceae,Centaurea nigrescens,SPECIES,3128228: Centaurea nigrescens Willd. | 4926248: Centaurea jacea subsp. nigrescens (Willd.) Čelak. | 8936249: Centaurea nigrescens var. microptilon A.Martinis
Centaurea paniculata L.,1,,3127613,Plantae,Tracheophyta,Asterales,Magnoliopsida,Centaurea,Asteraceae,Centaurea paniculata,SPECIES,3127613: Centaurea paniculata L.
Centaurea stoebe L.,1,,3127727,Plantae,Tracheophyta,Asterales,Magnoliopsida,Centaurea,Asteraceae,Centaurea stoebe,SPECIES,3127727: Centaurea stoebe L.
Cephalaria gigantea (Ledeb.) Bobrov,1,,2888797,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Cephalaria,Caprifoliaceae,Cephalaria gigantea,SPECIES,2888797: Cephalaria gigantea (Ledeb.) Bobrov
Cephalaria syriaca Schrad.,1,,8355821,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Cephalaria,Caprifoliaceae,Cephalaria syriaca,SPECIES,2888796: Cephalaria syriaca (L.) Roem. & Schult.
Cercis siliquastrum L.,1,,5353590,Plantae,Tracheophyta,Fabales,Magnoliopsida,Cercis,Fabaceae,Cercis siliquastrum,SPECIES,5353590: Cercis siliquastrum L.
"Cernuella cisalpina (Rossmässler, 1837)",1,,4565140,Animalia,Mollusca,Stylommatophora,Gastropoda,Cernuella,Geomitridae,Cernuella cisalpina,SPECIES,"4565140: Cernuella cisalpina (Rossmässler, 1837)"
Chenopodium giganteum D.Don,1,,3756077,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Chenopodium,Amaranthaceae,Chenopodium giganteum,SPECIES,3756077: Chenopodium giganteum D.Don
Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz,1,,3083903,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Chenopodium,Amaranthaceae,Chenopodium opulifolium,SPECIES,3083903: Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz
"Chloephaga poliocephala P.L.Sclater, 1857",1,,5232423,Animalia,Chordata,Anseriformes,Aves,Chloephaga,Anatidae,Chloephaga poliocephala,SPECIES,"5232423: Chloephaga poliocephala P.L.Sclater, 1857"
"Chrysomus icterocephalus (Linnaeus, 1766)",1,,2484103,Animalia,Chordata,Passeriformes,Aves,Chrysomus,Icteridae,Chrysomus icterocephalus,SPECIES,"2484103: Chrysomus icterocephalus (Linnaeus, 1766)"
Cicer arietinum L.,1,,2947311,Plantae,Tracheophyta,Fabales,Magnoliopsida,Cicer,Fabaceae,Cicer arietinum,SPECIES,2947311: Cicer arietinum L.
Cichorium calvum Sch.Bip. ex Aschers.,1,,5392271,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cichorium,Asteraceae,Cichorium calvum,SPECIES,5392271: Cichorium calvum Sch.Bip. ex Aschers.
"Cipangopaludina chinensis (Gray, 1833)",1,,9738098,Animalia,Mollusca,Architaenioglossa,Gastropoda,Cipangopaludina,Viviparidae,Cipangopaludina chinensis,SPECIES,"7951273: Bellamya chinensis (Gray, 1834)"
Cirsium rivulare All.,1,,3113637,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cirsium,Asteraceae,Cirsium rivulare,SPECIES,3113637: Cirsium rivulare All. | 3113642: Cnicus rivularis (Jacq.) Willd.
Cladanthus mixtus (L.) Chevall.,1,,3110767,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cladanthus,Asteraceae,Cladanthus mixtus,SPECIES,3110782: Anthemis mixta L.
Clematis tangutica Korsh.,1,,3033535,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Clematis,Ranunculaceae,Clematis tangutica,SPECIES,3033535: Clematis tangutica Korsh.
Collinsia heterophylla Graham,1,,5414959,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Collinsia,Plantaginaceae,Collinsia heterophylla,SPECIES,5414959: Collinsia heterophylla Graham
Colutea media Willd.,1,,2956441,Plantae,Tracheophyta,Fabales,Magnoliopsida,Colutea,Fabaceae,Colutea media,SPECIES,2956441: Colutea media Willd.
Conringia planisiliqua Fisch. & C.A.Mey.,1,,3040928,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Conringia,Brassicaceae,Conringia planisiliqua,SPECIES,3040928: Conringia planisiliqua Fisch. & C.A.Mey.
Consolida orientalis (J.Gay) R.Schrödinger,1,,3033828,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Consolida,Ranunculaceae,Consolida orientalis,SPECIES,3033829: Delphinium orientale Gay | 7277406: Consolida hispanica (Costa) Greuter & Burdet
"Coracias abyssinicus Hermann, 1783",1,,2475373,Animalia,Chordata,Coraciiformes,Aves,Coracias,Coraciidae,Coracias abyssinicus,SPECIES,"2475373: Coracias abyssinicus Hermann, 1783"
Coronilla scorpioides Koch,1,,5348644,Plantae,Tracheophyta,Fabales,Magnoliopsida,Coronilla,Fabaceae,Coronilla scorpioides,SPECIES,5348644: Coronilla scorpioides Koch
"Corvus albus Statius Muller, 1776",1,,2482519,Animalia,Chordata,Passeriformes,Aves,Corvus,Corvidae,Corvus albus,SPECIES,"2482519: Corvus albus Statius Muller, 1776"
Corydalis cheilanthifolia Hemsl.,1,,5530829,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Corydalis,Papaveraceae,Corydalis cheilanthifolia,SPECIES,5530829: Corydalis cheilanthifolia Hemsl.
Cota austriaca Sch.Bip.,1,,5390636,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cota,Asteraceae,Cota austriaca,SPECIES,3102828: Anthemis austriaca Jacq.
Cotoneaster ambiguus Rehder & E.H.Wilson,1,,3025858,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster ambiguus,SPECIES,3025858: Cotoneaster ambiguus Rehder & E.H.Wilson
Cotoneaster conspicuus Comber ex Marquand,1,,3025875,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster conspicuus,SPECIES,3025875: Cotoneaster conspicuus Comber ex Marquand
Cotoneaster fangianus T.T.Yu,1,,3025932,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster fangianus,SPECIES,3025932: Cotoneaster fangianus T.T.Yu
Cotoneaster hylmoei K.E.Flinck & J.Fryer,1,,3025758,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster hylmoei,SPECIES,3025758: Cotoneaster hylmoei K.E.Flinck & J.Fryer | 3026076: Cotoneaster salicifolius var. rugosus Rehd. & E.H.Wilson
Cotoneaster integrifolius (Roxb.) G.Klotz,1,,3026105,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster integrifolius,SPECIES,3026105: Cotoneaster integrifolius (Roxb.) G.Klotz
Cotoneaster suecicus G.Klotz,1,,3026040,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster suecicus,SPECIES,3026040: Cotoneaster suecicus G.Klotz
Cotoneaster villosulus (Rehder & E.H.Wilson) Flinck & Hylmo,1,,3025564,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster villosulus,SPECIES,3025564: Cotoneaster villosulus (Rehder & E.H.Wilson) Flinck & Hylmo
Cotoneaster zabelii C.K.Schneid.,1,,3025605,Plantae,Tracheophyta,Rosales,Magnoliopsida,Cotoneaster,Rosaceae,Cotoneaster zabelii,SPECIES,3025605: Cotoneaster zabelii C.K.Schneid.
Crataegus persimilis Sarg.,1,,3015457,Plantae,Tracheophyta,Rosales,Magnoliopsida,Crataegus,Rosaceae,Crataegus persimilis,SPECIES,3015457: Crataegus persimilis Sarg.
"Crithagra mozambica (P.L.Statius Müller, 1776)",1,,6100996,Animalia,Chordata,Passeriformes,Aves,Crithagra,Fringillidae,Crithagra mozambica,SPECIES,"6100996: Crithagra mozambica (P.L.Statius Müller, 1776)"
Crocosmia crocosmiiflora (Nicholson) N.E.Br.,1,,2747939,Plantae,Tracheophyta,Asparagales,Liliopsida,Crocosmia,Iridaceae,Crocosmia crocosmiiflora,SPECIES,2747939: Crocosmia crocosmiiflora (Nicholson) N.E.Br.
"Ctenolepisma lineata (Fabricius, 1775)",1,,1421095,Animalia,Arthropoda,Zygentoma,Insecta,Ctenolepisma,Lepismatidae,Ctenolepisma lineata,SPECIES,"1421095: Ctenolepisma lineata (Fabricius, 1775)"
"Cyanopica cooki Bonaparte, 1850",1,,5844936,Animalia,Chordata,Passeriformes,Aves,Cyanopica,Corvidae,Cyanopica cooki,SPECIES,"5844936: Cyanopica cooki Bonaparte, 1850"
Cyclachaena xanthiifolia Fresen.,1,,3141890,Plantae,Tracheophyta,Asterales,Magnoliopsida,Cyclachaena,Asteraceae,Cyclachaena xanthiifolia,SPECIES,5696453: Iva xanthifolia Nutt.
"Cygnus buccinator Richardson, 1831",1,,2498345,Animalia,Chordata,Anseriformes,Aves,Cygnus,Anatidae,Cygnus buccinator,SPECIES,"2498345: Cygnus buccinator Richardson, 1831"
Cymbalaria pallida Wettst.,1,,5559837,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Cymbalaria,Plantaginaceae,Cymbalaria pallida,SPECIES,5559837: Cymbalaria pallida Wettst.
"Cynomys ludovicianus (Ord, 1815)",1,,2437232,Animalia,Chordata,Rodentia,Mammalia,Cynomys,Sciuridae,Cynomys ludovicianus,SPECIES,"2437232: Cynomys ludovicianus (Ord, 1815)"
Cyrtomium falcatum (L.f.) C.Presl,1,,2650829,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Cyrtomium,Dryopteridaceae,Cyrtomium falcatum,SPECIES,2650829: Cyrtomium falcatum (L.f.) C.Presl
Cytisus multiflorus Sweet,1,,7681436,Plantae,Tracheophyta,Fabales,Magnoliopsida,Cytisus,Fabaceae,Cytisus multiflorus,SPECIES,7681436: Cytisus multiflorus Sweet
Cytisus striatus (Hill) Rothm.,1,,5354707,Plantae,Tracheophyta,Fabales,Magnoliopsida,Cytisus,Fabaceae,Cytisus striatus,SPECIES,5354707: Cytisus striatus (Hill) Rothm.
Dactyloctenium aegyptium (L.) Willd.,1,,2706188,Plantae,Tracheophyta,Poales,Liliopsida,Dactyloctenium,Poaceae,Dactyloctenium aegyptium,SPECIES,2706188: Dactyloctenium aegyptium (L.) Willd.
Dasypyrum villosum (L.) P.Candargy,1,,7810452,Plantae,Tracheophyta,Poales,Liliopsida,Dasypyrum,Poaceae,Dasypyrum villosum,SPECIES,7810452: Dasypyrum villosum (L.) P.Candargy
Datura ferox L.,1,,7894250,Plantae,Tracheophyta,Solanales,Magnoliopsida,Datura,Solanaceae,Datura ferox,SPECIES,7894250: Datura ferox L.
Daucus aureus Desf.,1,,6027382,Plantae,Tracheophyta,Apiales,Magnoliopsida,Daucus,Apiaceae,Daucus aureus,SPECIES,6027382: Daucus aureus Desf.
Decaisnea insignis Hook.f. & Thomson,1,,5686494,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Decaisnea,Lardizabalaceae,Decaisnea insignis,SPECIES,5686494: Decaisnea insignis Hook.f. & Thomson
Delphinium elatum L.,1,,3033757,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Delphinium,Ranunculaceae,Delphinium elatum,SPECIES,3033757: Delphinium elatum L.
Dianthus superbus L.,1,,6363496,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dianthus,Caryophyllaceae,Dianthus superbus,SPECIES,6363496: Dianthus superbus L.
Dichondra argentea Willd.,1,,2928668,Plantae,Tracheophyta,Solanales,Magnoliopsida,Dichondra,Convolvulaceae,Dichondra argentea,SPECIES,2928668: Dichondra argentea Willd.
Dipsacus strigosus Willd.,1,,7443846,Plantae,Tracheophyta,Dipsacales,Magnoliopsida,Dipsacus,Caprifoliaceae,Dipsacus strigosus,SPECIES,4104284: Dipsacus strigosus Willd. ex Roem. & Schult.
Dittrichia viscosa (L.) Greuter,1,,3101184,Plantae,Tracheophyta,Asterales,Magnoliopsida,Dittrichia,Asteraceae,Dittrichia viscosa,SPECIES,3101184: Dittrichia viscosa (L.) Greuter
Doryopteris raddiana (Pr.) F,1,,7335777,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Doryopteris,Pteridaceae,Doryopteris raddiana,SPECIES,2651826: Adiantum raddianum C.Presl
"Dromaius novaehollandiae (Latham, 1790)",1,,2495134,Animalia,Chordata,Casuariiformes,Aves,Dromaius,Dromaiidae,Dromaius novaehollandiae,SPECIES,"2495134: Dromaius novaehollandiae (Latham, 1790)"
Dryopteris cycadina (Franch. & Sav.) C.Chr.,1,,7319302,Plantae,Tracheophyta,Polypodiales,Polypodiopsida,Dryopteris,Dryopteridaceae,Dryopteris cycadina,SPECIES,7319302: Dryopteris cycadina (Franch. & Sav.) C.Chr.
Dysphania anthelmintica (L.) Mosyakin & Clemants,1,,5568442,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dysphania,Amaranthaceae,Dysphania anthelmintica,SPECIES,5568442: Dysphania anthelmintica (L.) Mosyakin & Clemants
Dysphania schraderiana (Schult.) Mosyakin & Clemants,1,,5568322,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Dysphania,Amaranthaceae,Dysphania schraderiana,SPECIES,3083909: Chenopodium schraderianum Roem. ex Schult.
Ecballium elaterium A.Rich.,1,,2874680,Plantae,Tracheophyta,Cucurbitales,Magnoliopsida,Ecballium,Cucurbitaceae,Ecballium elaterium,SPECIES,2874680: Ecballium elaterium A.Rich.
Echinochloa colona (L.) Link,1,,2702812,Plantae,Tracheophyta,Poales,Liliopsida,Echinochloa,Poaceae,Echinochloa colona,SPECIES,2702812: Echinochloa colona (L.) Link
Echinochloa esculenta (A.Braun) H.Scholz,1,,2702798,Plantae,Tracheophyta,Poales,Liliopsida,Echinochloa,Poaceae,Echinochloa esculenta,SPECIES,2702798: Echinochloa esculenta (A.Braun) H.Scholz
Echinochloa oryzoides (Ard.) Fritsch,1,,2702820,Plantae,Tracheophyta,Poales,Liliopsida,Echinochloa,Poaceae,Echinochloa oryzoides,SPECIES,2702817: Echinochloa oryzicola Vasinger
Elaeagnus submacrophylla Serv.,1,,4048240,Plantae,Tracheophyta,Rosales,Magnoliopsida,Elaeagnus,Elaeagnaceae,Elaeagnus submacrophylla,SPECIES,4048240: Elaeagnus submacrophylla Serv. | 7293098: Elaeagnus ×ebbingei Door.
Eleocharis engelmannii Steud.,1,,2716838,Plantae,Tracheophyta,Poales,Liliopsida,Eleocharis,Cyperaceae,Eleocharis engelmannii,SPECIES,2716838: Eleocharis engelmannii Steud.
Eleusine tristachya (Lam.) Lam.,1,,2705955,Plantae,Tracheophyta,Poales,Liliopsida,Eleusine,Poaceae,Eleusine tristachya,SPECIES,2705955: Eleusine tristachya (Lam.) Lam.
Ellisiophyllum pinnatum Makino,1,,7333320,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Ellisiophyllum,Plantaginaceae,Ellisiophyllum pinnatum,SPECIES,7333320: Ellisiophyllum pinnatum Makino
Elymus canadensis L.,1,,5290282,Plantae,Tracheophyta,Poales,Liliopsida,Elymus,Poaceae,Elymus canadensis,SPECIES,5290282: Elymus canadensis L.
Epimedium alpinum L.,1,,7695021,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Epimedium,Berberidaceae,Epimedium alpinum,SPECIES,7695021: Epimedium alpinum L.
Epimedium pinnatum DC.,1,,8044946,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Epimedium,Berberidaceae,Epimedium pinnatum,SPECIES,8044946: Epimedium pinnatum DC.
Equisetum scirpoides Michx.,1,,2687948,Plantae,Tracheophyta,Equisetales,Polypodiopsida,Equisetum,Equisetaceae,Equisetum scirpoides,SPECIES,2687948: Equisetum scirpoides Michx.
Eragrostis pectinacea (Michx.) Nees,1,,2705420,Plantae,Tracheophyta,Poales,Liliopsida,Eragrostis,Poaceae,Eragrostis pectinacea,SPECIES,2705420: Eragrostis pectinacea (Michx.) Nees
Erodium manescavii Coss.,1,,4934105,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Erodium,Geraniaceae,Erodium manescavii,SPECIES,4934105: Erodium manescavii Coss.
Erodium stephanianum Willd.,1,,3829143,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Erodium,Geraniaceae,Erodium stephanianum,SPECIES,3829143: Erodium stephanianum Willd.
"Euborellia annulipes (H.F.Lucas, 1847)",1,,1419894,Animalia,Arthropoda,Dermaptera,Insecta,Euborellia,Anisolabididae,Euborellia annulipes,SPECIES,"1419894: Euborellia annulipes (H.F.Lucas, 1847)"
"Eumodicogryllus bordigalensis (Latreille, 1804)",1,,1722140,Animalia,Arthropoda,Orthoptera,Insecta,Eumodicogryllus,Gryllidae,Eumodicogryllus bordigalensis,SPECIES,"1722140: Eumodicogryllus bordigalensis (Latreille, 1804)"
Euphorbia epithymoides L.,1,,3066112,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia epithymoides,SPECIES,3066112: Euphorbia epithymoides L.
Euphorbia heterophylla L.,1,,3064495,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia heterophylla,SPECIES,3064495: Euphorbia heterophylla L.
Euphorbia oblongata Griseb.,1,,3069460,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia oblongata,SPECIES,3069460: Euphorbia oblongata Griseb.
Euphorbia vermiculata Raf.,1,,3069300,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Euphorbia,Euphorbiaceae,Euphorbia vermiculata,SPECIES,3069300: Euphorbia vermiculata Raf.
Eutrochium purpureum (L.) E.E.Lamont,1,,3138192,Plantae,Tracheophyta,Asterales,Magnoliopsida,Eutrochium,Asteraceae,Eutrochium purpureum,SPECIES,5401611: Eupatorium purpureum L.
"Falco biarmicus Temminck, 1825",1,,8014966,Animalia,Chordata,Falconiformes,Aves,Falco,Falconidae,Falco biarmicus,SPECIES,"8014966: Falco biarmicus Temminck, 1825"
"Falco cherrug J.E.Gray, 1834",1,,2481034,Animalia,Chordata,Falconiformes,Aves,Falco,Falconidae,Falco cherrug,SPECIES,"2481034: Falco cherrug J.E.Gray, 1834"
Fatsia japonica Decne. & Planch.,1,,3039046,Plantae,Tracheophyta,Apiales,Magnoliopsida,Fatsia,Araliaceae,Fatsia japonica,SPECIES,3039046: Fatsia japonica (Thunb.) Decne. & Planch. | 3039046: Fatsia japonica Decne. & Planch.
Fumaria bastardii Boreau,1,,9228111,Plantae,Tracheophyta,Ranunculales,Magnoliopsida,Fumaria,Papaveraceae,Fumaria bastardii,SPECIES,9228111: Fumaria bastardii Boreau
Galanthus woronowii Losinsk.,1,,2855439,Plantae,Tracheophyta,Asparagales,Liliopsida,Galanthus,Amaryllidaceae,Galanthus woronowii,SPECIES,2855439: Galanthus woronowii Losinsk.
Gaultheria procumbens L.,1,,2882753,Plantae,Tracheophyta,Ericales,Magnoliopsida,Gaultheria,Ericaceae,Gaultheria procumbens,SPECIES,2882753: Gaultheria procumbens L.
Geranium carolinianum L.,1,,2890623,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Geranium,Geraniaceae,Geranium carolinianum,SPECIES,2890623: Geranium carolinianum L.
Geranium ibericum x platypetalum,1,,10173593,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Geranium,Geraniaceae,Geranium ibericum x platypetalum,SPECIES,2889980: Geranium ×magnificum Hyl.
Geranium psilostemon Ledeb.,1,,2890651,Plantae,Tracheophyta,Geraniales,Magnoliopsida,Geranium,Geraniaceae,Geranium psilostemon,SPECIES,2890651: Geranium psilostemon Ledeb.
Gilia tricolor Benth.,1,,5341558,Plantae,Tracheophyta,Ericales,Magnoliopsida,Gilia,Polemoniaceae,Gilia tricolor,SPECIES,5341558: Gilia tricolor Benth.
Glandularia aristigera (S.Moore) Tronc.,1,,5667614,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Glandularia,Verbenaceae,Glandularia aristigera,SPECIES,5667614: Glandularia aristigera (S.Moore) Tronc.
Glycine max (L.) Merr.,1,,5359660,Plantae,Tracheophyta,Fabales,Magnoliopsida,Glycine,Fabaceae,Glycine max,SPECIES,5359660: Glycine max (L.) Merr.
"Gracupica nigricollis (Paykull, 1807)",1,,5845390,Animalia,Chordata,Passeriformes,Aves,Gracupica,Sturnidae,Gracupica nigricollis,SPECIES,"5845390: Gracupica nigricollis (Paykull, 1807)"
Grindelia squarrosa (Pursh) Dunal,1,,3146219,Plantae,Tracheophyta,Asterales,Magnoliopsida,Grindelia,Asteraceae,Grindelia squarrosa,SPECIES,3146219: Grindelia squarrosa (Pursh) Dunal
"Gryllodes sigillatus (F.Walker, 1869)",1,,1722299,Animalia,Arthropoda,Orthoptera,Insecta,Gryllodes,Gryllidae,Gryllodes sigillatus,SPECIES,"1722299: Gryllodes sigillatus (F.Walker, 1869)"
"Gryllus bimaculatus De Geer, 1773",1,,1713034,Animalia,Arthropoda,Orthoptera,Insecta,Gryllus,Gryllidae,Gryllus bimaculatus,SPECIES,"1713034: Gryllus bimaculatus De Geer, 1773"
Gymnosporangium sabinae (Dicks.) G.Winter,1,,2516137,Fungi,Basidiomycota,Pucciniales,Pucciniomycetes,Gymnosporangium,Pucciniaceae,Gymnosporangium sabinae,SPECIES,2516137: Gymnosporangium sabinae (Dicks.) G.Winter
"Gyrodactylus proterorhini Ergens, 1967",1,,5740285,Animalia,Platyhelminthes,Gyrodactylidea,Monogenea,Gyrodactylus,Gyrodactylidae,Gyrodactylus proterorhini,SPECIES,"5740285: Gyrodactylus proterorhini Ergens, 1967"
"Haliaeetus vocifer (Daudin, 1800)",1,,2480454,Animalia,Chordata,Accipitriformes,Aves,Haliaeetus,Accipitridae,Haliaeetus vocifer,SPECIES,"2480454: Haliaeetus vocifer (Daudin, 1800)"
Halimium alyssoides K.Koch,1,,7331240,Plantae,Tracheophyta,Malvales,Magnoliopsida,Cistus,Cistaceae,Halimium alyssoides,SPECIES,7331240: Halimium alyssoides K.Koch
"Hasarius adansoni (Audouin, 1826)",1,,2177741,Animalia,Arthropoda,Araneae,Arachnida,Hasarius,Salticidae,Hasarius adansoni,SPECIES,"2177741: Hasarius adansoni (Audouin, 1826)"
Helianthus petiolaris Nutt.,1,,3119225,Plantae,Tracheophyta,Asterales,Magnoliopsida,Helianthus,Asteraceae,Helianthus petiolaris,SPECIES,3119225: Helianthus petiolaris Nutt.
Helichrysum petiolare Hilliard & B.L.Burtt,1,,3131367,Plantae,Tracheophyta,Asterales,Magnoliopsida,Helichrysum,Asteraceae,Helichrysum petiolare,SPECIES,3131367: Helichrysum petiolare Hilliard & B.L.Burtt
Heuchera micrantha Douglas ex Lindl.,1,,3032646,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Heuchera,Saxifragaceae,Heuchera micrantha,SPECIES,3032646: Heuchera micrantha Douglas ex Lindl.
Hippocrepis emerus (L.) Lassen,1,,5353705,Plantae,Tracheophyta,Fabales,Magnoliopsida,Hippocrepis,Fabaceae,Hippocrepis emerus,SPECIES,5353705: Hippocrepis emerus (L.) Lassen | 5631307: Coronilla emerus L.
Hydrocotyle novae-zeelandiae DC.,1,,3636471,Plantae,Tracheophyta,Apiales,Magnoliopsida,Hydrocotyle,Apiaceae,Hydrocotyle novae-zeelandiae,SPECIES,3636471: Hydrocotyle novae-zeelandiae DC.
Hydrocotyle verticillata Thunb.,1,,3034602,Plantae,Tracheophyta,Apiales,Magnoliopsida,Hydrocotyle,Apiaceae,Hydrocotyle verticillata,SPECIES,3034602: Hydrocotyle verticillata Thunb.
Hyoscyamus albus L.,1,,2928979,Plantae,Tracheophyta,Solanales,Magnoliopsida,Hyoscyamus,Solanaceae,Hyoscyamus albus,SPECIES,2928979: Hyoscyamus albus L.
Hypericum olympicum L.,1,,8021567,Plantae,Tracheophyta,Malpighiales,Magnoliopsida,Hypericum,Hypericaceae,Hypericum olympicum,SPECIES,8021567: Hypericum olympicum L.
"Hypophthalmichthys nobilis (Richardson, 1845)",1,,2362486,Animalia,Chordata,Cypriniformes,Actinopterygii,Hypophthalmichthys,Cyprinidae,Hypophthalmichthys nobilis,SPECIES,"2362486: Hypophthalmichthys nobilis (Richardson, 1845)"
"Iduna rama (Sykes, 1832)",1,,5739357,Animalia,Chordata,Passeriformes,Aves,Iduna,Acrocephalidae,Iduna rama,SPECIES,"5739357: Iduna rama (Sykes, 1832)"
Ilex ×altaclerensis (Loud.) Dallim.,1,,5930559,Plantae,Tracheophyta,Aquifoliales,Magnoliopsida,Ilex,Aquifoliaceae,Ilex altaclerensis,SPECIES,5930559: Ilex ×altaclerensis (Loud.) Dallim.
"Incisocalliope aestuarius (Watling & Maurer, 1973)",1,,5177825,Animalia,Arthropoda,Amphipoda,Malacostraca,Incisocalliope,Pleustidae,Incisocalliope aestuarius,SPECIES,"5177825: Incisocalliope aestuarius (Watling & Maurer, 1973)"
Juglans cinerea L.,1,,3054352,Plantae,Tracheophyta,Fagales,Magnoliopsida,Juglans,Juglandaceae,Juglans cinerea,SPECIES,3054352: Juglans cinerea L.
Kalanchoe blossfeldiana Poelln.,1,,2985944,Plantae,Tracheophyta,Saxifragales,Magnoliopsida,Kalanchoe,Crassulaceae,Kalanchoe blossfeldiana,SPECIES,2985944: Kalanchoe blossfeldiana Poelln.
Koenigia fennica (Reiersen) T.M.Schust. & Reveal,1,,8773480,Plantae,Tracheophyta,Caryophyllales,Magnoliopsida,Koenigia,Polygonaceae,Koenigia fennica,SPECIES,4035232: Aconogonon fennicum Reiersen
"Lamprotornis purpureus (Statius Muller, 1776)",1,,2489080,Animalia,Chordata,Passeriformes,Aves,Lamprotornis,Sturnidae,Lamprotornis purpureus,SPECIES,"2489080: Lamprotornis purpureus (Statius Muller, 1776)"
"Lamprotornis splendidus (Vieillot, 1822)",1,,2489089,Animalia,Chordata,Passeriformes,Aves,Lamprotornis,Sturnidae,Lamprotornis splendidus,SPECIES,"2489089: Lamprotornis splendidus (Vieillot, 1822)"
"Latrodectus mactans (Fabricius, 1775)",1,,2157949,Animalia,Arthropoda,Araneae,Arachnida,Latrodectus,Theridiidae,Latrodectus mactans,SPECIES,"2157949: Latrodectus mactans (Fabricius, 1775)"
Lavandula stoechas L.,1,,2927303,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Lavandula,Lamiaceae,Lavandula stoechas,SPECIES,2927303: Lavandula stoechas L.
Leonurus quinquelobatus Gilib.,1,,7307492,Plantae,Tracheophyta,Lamiales,Magnoliopsida,Leonurus,Lamiaceae,Leonurus quinquelobatus,SPECIES,7307492: Leonurus quinquelobatus Gilib.
Lepidium bonariense L.,1,,5376925,Plantae,Tracheophyta,Brassicales,Magnoliopsida,Lepidium,Brassicaceae,Lepidium bonariense,SPECIES,5376925: Lepidium bonariense L.
Leucanthemum superbum (Bergmans ex J.Ingram) D.H.Kent,1,,5401007,Plantae,Tracheophyta,Asterales,Magnoliopsida,Leucanthemum,Asteraceae,Leucanthemum superbum,SPECIES,5401007: Leucanthemum superbum (Bergmans ex J.Ingram) D.H.Kent
Leucothoe fontanesiana (Steud.) Sleumer,1,,5333354,Plantae,Tracheophyta,Ericales,Magnoliopsida,Leucothoe,Ericaceae,Leucothoe fontanesiana,SPECIES,5333354: Leucothoe fontanesiana (Steud.) Sleumer
